,Feature,Gain
15,RMS_stds,26.924575805664062
18,RMS_percentile_99,25.72652244567871
35,CentroidFrequency_percentile_15,24.240436553955078
26,PWR_stds,19.500709533691406
34,CentroidFrequency_percentile_5,19.4417724609375
42,mean_std_spm,18.07621192932129
21,RangeA_stds,17.124963760375977
28,PWR_percentile_95,16.39371681213379
20,Area_stds,15.745587348937988
4,SF12_emot_accless,15.243499755859375
36,FrequencyDispersion_percentile_95,14.91948413848877
17,RMS_percentile_95,14.528432846069336
33,CentroidFrequency_stds,13.53801155090332
2,SF12_cut_time,13.290609359741211
7,SF12_energy,12.9705171585083
6,SF12_felt_calm,12.953694343566895
39,ExplainedVar_PC2_means,12.461297035217285
24,MedianFrequency_stds,12.083643913269043
41,mean_spm,11.966428756713867
29,F50_stds,11.718687057495117
12,MedianX_MAD_percentile_99,11.684759140014648
8,SF12_felt_down,11.567522048950195
14,MedianDistance_percentile_99,11.309680938720703
31,F95_percentile_95,10.804607391357422
30,F95_stds,10.609201431274414
3,SF12_phys_accless,10.391894340515137
43,sem_spm,9.786810874938965
25,MedianFrequency_percentile_5,9.578873634338379
23,RangeB_percentile_50,9.360448837280273
13,MedianZ_MAD_percentile_99,9.309029579162598
37,FrequencyDispersion_percentile_99,9.269882202148438
9,alcuse,9.12503433227539
16,RMS_percentile_5,9.0547513961792
22,RangeA_percentile_50,8.969467163085938
0,ageaccel,8.311253547668457
40,ExplainedVar_PC2_percentile_85,8.274535179138184
1,histhtn,7.9314703941345215
32,F95_percentile_99,7.060614585876465
11,MedianX_MAD_percentile_95,7.0192952156066895
10,MedianX_MAD_percentile_5,6.996008396148682
27,PWR_percentile_5,6.696314334869385
19,Path_percentile_99,6.556648254394531
38,ExplainedVar_PC1_stds,6.490530967712402
5,SF12_pain,6.470991134643555
