n,min_risk,max_risk,observed_event_rate,mean_predicted_risk
11241.80839819151,0.0076266737567021,0.099778272581619,0.06432700849143828,0.046258647479042625
3379.8370087916956,0.1004667000986546,0.1993519356750923,0.14415087819363379,0.13859555699895604
996.1728141277366,0.2002518214823171,0.2999346968028522,0.34005824938666573,0.2347669655857942
682.8022278330586,0.3018184925503392,0.3999296571224624,0.3260256003137656,0.3494599009194289
263.47523525339005,0.4007477407601856,0.4988674190919073,0.5009655991109614,0.4485384274671334
161.5352013131241,0.5048869048916383,0.5979101094290232,0.5930199575543181,0.5721761075409668
69.98762230021586,0.6004623675627448,0.698888749951603,1.0,0.6513975324993281
57.482365089095055,0.7002340258298437,0.799376047191033,1.0,0.7458961611774912
89.15909454521389,0.8050705889844303,0.8991290596463919,1.0,0.8618151973585229
122.74003255494829,0.9000143160187077,0.9871334474036468,1.0,0.9303355248022944
