n,min_risk,max_risk,observed_event_rate,mean_predicted_risk
12138.227734317947,0.0221132621749951,0.099988860751692,0.06301829369404849,0.05195154571335002
2775.6601040081127,0.100066072720561,0.1993300304049147,0.17102382070541872,0.14062978267500117
1182.4829102640174,0.200182253914523,0.299477045433633,0.2772488864649112,0.2406356182829943
267.2017330508424,0.3004017376274255,0.3998519291316041,0.7539626620820686,0.3522822399716711
281.7477876357348,0.4019689639264626,0.4999038457352553,0.5333301202571796,0.44763528937106184
81.4089156518783,0.5002740074865972,0.5973066951901681,1.0,0.5461674781646696
79.11960403270815,0.6021165621191087,0.6970043475806228,1.0,0.6492265519377529
54.68135647309288,0.7005020235195225,0.799482262467798,1.0,0.7453457717111788
102.46720302415622,0.8010742485608353,0.8997351014329653,1.0,0.8620355973184308
102.00265154149835,0.9018422905227604,0.9717753480986234,1.0,0.9292517521819988
