,Feature,Gain
1,ageaccel,3.6165707111358643
9,total_steps_norm,3.40421986579895
6,EDUC,3.2825205326080322
7,had_jointyrs_time,3.1129047870635986
2,bmi,3.1127607822418213
10,n_days_wear,3.1063072681427
3,histhtn,2.9764974117279053
5,heightbs,2.9523143768310547
4,weight,2.843984603881836
0,RACE,2.7250940799713135
8,had_tiayrs_time,2.0964250564575195
