,Feature,Gain
0,ageaccel,25.897117614746094
10,RMS_percentile_95,25.36880111694336
30,ExplainedVar_PC1_percentile_99,19.946861267089844
28,ExplainedVar_PC1_stds,16.66199493408203
29,ExplainedVar_PC1_percentile_85,14.777969360351562
26,FrequencyDispersion_percentile_99,13.875821113586426
18,F95_means,12.100242614746094
31,ExplainedVar_PC2_stds,12.051654815673828
27,ExplainedVar_PC1_means,11.57504940032959
37,sem_spm,11.411867141723633
25,FrequencyDispersion_percentile_15,11.167069435119629
13,RangeA_stds,9.566285133361816
34,n_winds_norm,9.535194396972656
22,FrequencyDispersion_means,9.386048316955566
11,RMS_percentile_99,9.32052230834961
33,ExplainedVar_PC3_stds,9.249800682067871
2,histhtn,8.832115173339844
23,FrequencyDispersion_stds,8.26730728149414
35,mean_spm,8.159436225891113
21,CentroidFrequency_means,8.014184951782227
3,total_steps_norm,7.885716438293457
24,FrequencyDispersion_percentile_5,7.766421318054199
1,bmi,7.654819011688232
15,PWR_means,7.481552600860596
19,F95_stds,7.420084476470947
8,MedianDistance_percentile_85,7.406780242919922
9,RMS_percentile_85,7.3659348487854
20,F95_percentile_99,7.170443058013916
36,mean_std_spm,7.07476282119751
16,PWR_stds,6.974465847015381
6,MedianZ_MAD_percentile_15,6.953355312347412
32,ExplainedVar_PC2_percentile_5,6.762763500213623
38,had_parkyrs_time,6.518033027648926
7,MedianZ_MAD_percentile_50,6.443890571594238
17,F50_percentile_99,6.3537139892578125
4,MedianX_MAD_stds,6.149014472961426
5,MedianZ_MAD_percentile_5,5.964538097381592
12,Area_percentile_95,5.871148586273193
14,RangeA_percentile_85,5.808774471282959
