,Feature,Gain
10,RMS_stds,40.459354400634766
9,MedianDistance_percentile_99,37.24877166748047
12,RangeA_stds,23.89421272277832
18,MedianFrequency_percentile_95,20.404705047607422
36,mean_std_spm,19.887441635131836
33,ExplainedVar_PC2_percentile_5,19.53426742553711
28,CentroidFrequency_percentile_5,18.822019577026367
19,PWR_stds,18.08599281311035
11,Area_stds,17.53716278076172
14,MedianFrequency_stds,16.667646408081055
27,CentroidFrequency_stds,14.784688949584961
30,FrequencyDispersion_percentile_95,14.48603630065918
35,mean_spm,12.879863739013672
2,SF12_felt_down,12.780733108520508
1,SF12_energy,12.24283504486084
15,MedianFrequency_percentile_5,11.99966049194336
22,F50_percentile_5,11.761014938354492
24,F95_percentile_85,11.426464080810547
7,MedianZ_MAD_percentile_15,10.877623558044434
23,F95_stds,10.867060661315918
4,othrexer,10.714937210083008
21,PWR_percentile_99,10.502873420715332
31,FrequencyDispersion_percentile_99,9.760641098022461
0,SF12_limitedwork,9.571175575256348
29,FrequencyDispersion_stds,9.482433319091797
17,MedianFrequency_percentile_85,9.311429977416992
26,F95_percentile_99,9.221152305603027
16,MedianFrequency_percentile_15,9.22057819366455
6,MedianX_MAD_percentile_99,9.20359992980957
20,PWR_percentile_95,9.016863822937012
25,F95_percentile_95,8.96330451965332
8,MedianDistance_percentile_95,8.94432258605957
34,ExplainedVar_PC3_percentile_50,8.905501365661621
5,first_fall_pre,8.821985244750977
13,RangeB_percentile_15,8.205770492553711
3,SF12_soc_act,8.044971466064453
32,ExplainedVar_PC2_stds,7.746873378753662
