,Feature,Gain
1,ageaccel,20.373462677001953
2,bmi,11.43302059173584
5,had_jointyrs_time,7.8362274169921875
3,weight,7.201316833496094
8,total_steps_norm,7.068406581878662
10,had_parkyrs_time,6.101715087890625
4,heightbs,5.472801208496094
0,RACE,4.402895927429199
9,n_days_wear,4.131664752960205
6,had_strokeyears_time,3.5919229984283447
7,had_tiayrs_time,3.19586181640625
