,Feature,Gain
17,SF12_walkblock,476.97705078125
16,SF12_walkblocks,311.3165588378906
76,ExplainedVar_PC1_percentile_99,153.15634155273438
19,SF12_limitedwork,132.9500274658203
13,SF12_lifting,124.41116333007812
75,ExplainedVar_PC1_percentile_95,101.69705963134766
1,ageaccel,83.90838623046875
9,total_steps_norm,82.21574401855469
25,SF12year,66.11463165283203
20,SF12_not_careful,65.6618423461914
81,ExplainedVar_PC2_percentile_95,59.97264099121094
15,SF12_walkmile,59.24842834472656
80,ExplainedVar_PC2_percentile_85,45.94234848022461
18,SF12_bath,34.01546859741211
14,SF12_climbone,32.77250671386719
59,F95_means,28.82012367248535
24,SF12_soc_act,25.91072654724121
77,ExplainedVar_PC2_means,24.298288345336914
70,FrequencyDispersion_percentile_85,22.595136642456055
46,RangeB_percentile_99,22.008703231811523
39,MedianDistance_percentile_99,20.956377029418945
71,FrequencyDispersion_percentile_95,19.362173080444336
52,MedianFrequency_percentile_95,17.20203399658203
36,MedianZ_MAD_percentile_5,16.95170783996582
32,smoke,15.324641227722168
53,MedianFrequency_percentile_99,15.040024757385254
57,F50_percentile_15,14.504209518432617
85,ExplainedVar_PC3_percentile_50,13.778962135314941
69,FrequencyDispersion_percentile_50,13.64869213104248
41,RMS_percentile_85,13.251296043395996
31,genhealth,13.190750122070312
2,bmi,12.860101699829102
38,MedianDistance_percentile_5,12.720877647399902
43,RangeA_percentile_85,12.430269241333008
55,PWR_percentile_99,12.196552276611328
51,MedianFrequency_percentile_85,12.030797958374023
23,SF12_felt_down,11.700285911560059
62,CentroidFrequency_means,11.68952465057373
47,MedianFrequency_means,11.442853927612305
67,FrequencyDispersion_percentile_5,11.414202690124512
65,CentroidFrequency_percentile_95,10.890851020812988
56,F50_stds,10.833009719848633
34,MedianX_MAD_percentile_5,10.795687675476074
3,histhtn,10.752175331115723
54,PWR_stds,10.605655670166016
4,weight,10.236764907836914
88,mean_spm,10.187544822692871
68,FrequencyDispersion_percentile_15,10.170639991760254
11,SF12_vigact,9.902863502502441
12,SF12_modact,9.828324317932129
49,MedianFrequency_percentile_5,9.775053977966309
87,n_winds_norm,9.570985794067383
10,sit_hometv,9.557859420776367
64,CentroidFrequency_percentile_15,9.542901039123535
82,ExplainedVar_PC2_percentile_99,9.52209186553955
74,ExplainedVar_PC1_percentile_15,9.49955940246582
7,had_jointyrs_time,9.419132232666016
26,tmethrst,9.250558853149414
84,ExplainedVar_PC3_percentile_15,9.116630554199219
83,ExplainedVar_PC3_percentile_5,9.051667213439941
42,Area_percentile_99,9.051054000854492
35,MedianX_MAD_percentile_85,9.046782493591309
79,ExplainedVar_PC2_percentile_15,8.932422637939453
0,RACE,8.91336727142334
44,RangeA_percentile_99,8.910697937011719
63,CentroidFrequency_stds,8.890371322631836
72,ExplainedVar_PC1_means,8.77299690246582
48,MedianFrequency_stds,8.760875701904297
89,mean_std_spm,8.757161140441895
50,MedianFrequency_percentile_50,8.624500274658203
21,SF12_pain,8.60765266418457
58,F50_percentile_50,8.533647537231445
78,ExplainedVar_PC2_stds,8.513224601745605
61,F95_percentile_15,8.493412017822266
90,sem_spm,8.411322593688965
66,FrequencyDispersion_stds,8.362107276916504
28,running,8.258858680725098
22,SF12_energy,8.223367691040039
8,had_tiayrs_time,8.215413093566895
6,EDUC,8.146474838256836
30,aerobic,7.966246128082275
27,stairclimb,7.818121433258057
86,ExplainedVar_PC3_percentile_99,7.677689552307129
37,MedianZ_MAD_percentile_15,7.674112319946289
60,F95_stds,7.583171844482422
73,ExplainedVar_PC1_stds,7.553277969360352
40,RMS_percentile_50,7.403462886810303
45,RangeB_percentile_15,7.169318675994873
33,alcuse,7.130110740661621
5,heightbs,7.064276218414307
29,swim,6.565306186676025
