,Feature,Gain
14,RMS_percentile_85,38.94620895385742
39,ExplainedVar_PC1_percentile_95,37.764583587646484
19,RangeA_percentile_85,27.069900512695312
0,ageaccel,22.52582550048828
12,MedianDistance_percentile_99,21.285743713378906
18,RangeA_stds,17.850263595581055
37,ExplainedVar_PC1_means,17.540220260620117
20,RangeB_means,16.139636993408203
13,RMS_stds,14.957036972045898
44,ExplainedVar_PC3_means,14.293846130371094
16,Area_percentile_85,13.273183822631836
17,Area_percentile_95,12.152783393859863
43,ExplainedVar_PC2_percentile_95,10.144752502441406
2,histhtn,9.961014747619629
10,MedianZ_MAD_percentile_95,9.155855178833008
21,RangeB_percentile_15,8.9970121383667
35,FrequencyDispersion_percentile_15,8.9898099899292
11,MedianZ_MAD_percentile_99,8.903377532958984
23,MedianFrequency_percentile_5,8.710644721984863
38,ExplainedVar_PC1_percentile_5,8.502001762390137
7,MedianX_MAD_percentile_50,8.414986610412598
31,CentroidFrequency_percentile_15,8.317022323608398
1,bmi,8.225500106811523
22,MedianFrequency_stds,7.987347602844238
46,n_winds_norm,7.946331024169922
29,F50_percentile_15,7.845036506652832
45,ExplainedVar_PC3_percentile_95,7.815299034118652
36,FrequencyDispersion_percentile_99,7.780007362365723
9,MedianZ_MAD_percentile_5,7.742795944213867
30,F95_stds,7.6002631187438965
24,MedianFrequency_percentile_15,7.582551956176758
28,F50_stds,7.364019870758057
27,PWR_percentile_99,7.348484516143799
8,MedianX_MAD_percentile_85,7.343102931976318
32,CentroidFrequency_percentile_50,7.301395416259766
15,Path_percentile_5,7.269086837768555
47,mean_spm,6.8993821144104
26,MedianFrequency_percentile_99,6.7620697021484375
25,MedianFrequency_percentile_85,6.761144638061523
42,ExplainedVar_PC2_percentile_85,6.656318187713623
5,MedianX_MAD_means,6.6202392578125
4,heightbs,6.602067470550537
48,had_parkyrs_time,6.447357177734375
34,FrequencyDispersion_percentile_5,6.3912506103515625
6,MedianX_MAD_percentile_15,6.157317161560059
33,FrequencyDispersion_stds,6.141790390014648
41,ExplainedVar_PC2_stds,5.748563289642334
3,weight,4.834860324859619
40,ExplainedVar_PC1_percentile_99,4.698810577392578
