,Feature,Gain
0,ageaccel,28.37620735168457
17,RangeA_stds,27.47081756591797
40,ExplainedVar_PC1_stds,24.47705841064453
39,FrequencyDispersion_percentile_95,24.023836135864258
1,bmi,21.089458465576172
15,Path_stds,20.476919174194336
42,ExplainedVar_PC1_percentile_95,17.102497100830078
38,FrequencyDispersion_percentile_85,16.499853134155273
2,weight,15.175718307495117
6,MedianX_MAD_stds,14.522604942321777
48,ExplainedVar_PC3_percentile_50,13.520588874816895
37,FrequencyDispersion_percentile_50,12.777731895446777
5,total_steps_norm,12.237783432006836
49,ExplainedVar_PC3_percentile_99,11.845911979675293
50,mean_spm,10.879817008972168
30,CentroidFrequency_means,10.274227142333984
45,ExplainedVar_PC2_percentile_85,10.267901420593262
47,ExplainedVar_PC3_percentile_5,9.997767448425293
18,RangeB_percentile_5,9.997061729431152
16,Area_stds,9.768485069274902
4,had_jointyrs_time,9.706581115722656
29,F95_percentile_85,9.429861068725586
32,CentroidFrequency_percentile_5,9.367132186889648
10,MedianZ_MAD_percentile_15,9.205223083496094
20,MedianFrequency_percentile_5,9.203042984008789
3,heightbs,9.108475685119629
21,MedianFrequency_percentile_50,8.888727188110352
52,had_parkyrs_time,8.784119606018066
44,ExplainedVar_PC2_percentile_15,8.421704292297363
23,PWR_means,8.413808822631836
36,FrequencyDispersion_percentile_15,8.282084465026855
51,mean_std_spm,8.201621055603027
22,MedianFrequency_percentile_99,8.169319152832031
28,F95_percentile_5,8.153179168701172
19,MedianFrequency_stds,8.095770835876465
33,CentroidFrequency_percentile_50,8.08083724975586
8,MedianX_MAD_percentile_85,8.070540428161621
31,CentroidFrequency_stds,7.936857223510742
43,ExplainedVar_PC2_percentile_5,7.932429790496826
24,PWR_percentile_95,7.84755277633667
35,FrequencyDispersion_percentile_5,7.791406631469727
9,MedianZ_MAD_percentile_5,7.656402111053467
14,RMS_percentile_50,7.497604846954346
11,MedianZ_MAD_percentile_85,7.4440531730651855
26,F50_percentile_99,7.432129859924316
13,MedianDistance_percentile_5,7.389156341552734
27,F95_means,7.2353291511535645
34,CentroidFrequency_percentile_99,7.192922115325928
25,F50_means,6.861903667449951
12,MedianZ_MAD_percentile_95,6.861180305480957
7,MedianX_MAD_percentile_15,6.827316761016846
41,ExplainedVar_PC1_percentile_50,6.724126815795898
46,ExplainedVar_PC2_percentile_99,6.346228122711182
