,Feature,Gain
1,ageaccel,4.051932334899902
3,histhtn,3.513056516647339
4,weight,3.4499289989471436
9,total_steps_norm,3.350403070449829
0,RACE,3.10479736328125
2,bmi,3.0757081508636475
7,had_jointyrs_time,3.0717647075653076
10,n_days_wear,2.9801361560821533
6,EDUC,2.5696496963500977
5,heightbs,2.4787657260894775
8,had_tiayrs_time,2.084301710128784
