,Feature,Gain
0,ageaccel,11.278450965881348
3,weight,4.4991455078125
2,histhtn,4.4006123542785645
5,EDUC,4.139800548553467
1,bmi,3.897139549255371
4,heightbs,3.893857479095459
7,total_steps_norm,3.733332633972168
6,had_jointyrs_time,3.6102919578552246
8,n_days_wear,1.90678071975708
