,Feature,Gain
14,first_fall_pre,60.8939208984375
6,SF12_lifting,28.48363494873047
2,weight,26.327510833740234
0,ageaccel,22.127822875976562
1,bmi,20.672542572021484
8,SF12_limitedwork,18.049837112426758
37,F95_means,16.405553817749023
7,SF12_cut_time,16.18333625793457
5,SF12_modact,16.124666213989258
4,SF12_vigact,15.764513969421387
15,n_falls_pre,14.927913665771484
49,FrequencyDispersion_percentile_95,13.100357055664062
10,SF12_pain,12.77095890045166
51,ExplainedVar_PC2_stds,11.505773544311523
22,MedianDistance_percentile_15,11.197776794433594
52,ExplainedVar_PC2_percentile_5,10.86885929107666
55,mean_spm,10.421073913574219
48,FrequencyDispersion_percentile_85,10.190335273742676
24,Path_percentile_15,10.049234390258789
16,MedianX_MAD_percentile_50,9.85460376739502
3,had_jointyrs_time,9.749043464660645
20,MedianZ_MAD_percentile_85,9.686120986938477
42,CentroidFrequency_percentile_5,9.634092330932617
45,FrequencyDispersion_stds,9.473319053649902
19,MedianZ_MAD_percentile_15,9.451583862304688
9,SF12_emot_accless,9.409728050231934
29,RangeA_percentile_15,9.376035690307617
13,genhealth,9.234865188598633
44,CentroidFrequency_percentile_99,9.141654014587402
26,Area_percentile_95,9.14128303527832
23,RMS_percentile_99,8.993939399719238
11,walking,8.773097038269043
54,ExplainedVar_PC3_percentile_85,8.768702507019043
33,MedianFrequency_percentile_85,8.426946640014648
39,F95_percentile_15,8.335939407348633
25,Area_stds,8.262687683105469
34,PWR_stds,8.14892292022705
18,MedianZ_MAD_percentile_5,8.085821151733398
35,F50_means,7.920828819274902
50,ExplainedVar_PC1_percentile_99,7.866792678833008
41,CentroidFrequency_means,7.838176250457764
40,F95_percentile_95,7.677692890167236
21,MedianDistance_stds,7.654759407043457
12,lifting,7.533755302429199
17,MedianX_MAD_percentile_95,7.484464168548584
36,F50_percentile_95,7.369680881500244
32,MedianFrequency_percentile_50,7.3371357917785645
31,MedianFrequency_percentile_5,7.1342244148254395
57,sem_spm,7.07464075088501
47,FrequencyDispersion_percentile_50,7.02358341217041
38,F95_stds,6.910270690917969
46,FrequencyDispersion_percentile_5,6.625144958496094
53,ExplainedVar_PC3_percentile_5,6.475473403930664
56,mean_std_spm,6.148896217346191
30,MedianFrequency_stds,6.124758720397949
43,CentroidFrequency_percentile_50,6.034417152404785
27,Area_percentile_99,5.942188739776611
28,RangeA_percentile_5,5.939329624176025
