threshold,strategy,net_benefit,model
0.005,O,0.017552334319057592,O
0.01,O,0.012641150307784406,O
0.015,O,0.00875181073761753,O
0.02,O,0.005846701160968935,O
0.025,O,0.0033514697052241214,O
0.03,O,0.0016292246163248005,O
0.035,O,0.00082884096193701,O
0.04,O,0.0002659574995858994,O
0.045,O,0.00022797527489450565,O
0.05,O,0.0001979252230894504,O
0.055,O,-8.0654232982918e-05,O
0.06,O,9.333190301091246e-05,O
0.065,O,-6.380117041624453e-05,O
0.07,O,-0.0003306311117420536,O
0.075,O,-0.0005448495069826085,O
0.08,O,-0.0006490300053494373,O
0.085,O,-0.00035441284680902125,O
0.09,O,-0.00018829671674596153,O
0.095,O,-0.0003740164919484286,O
0.1,O,-0.0002463524469177022,O
0.005,Treat all,0.017552334319057592,O
0.01,Treat all,0.012590477421679094,O
0.015,Treat all,0.007578246342601324,O
0.02,Treat all,0.0025148700484309214,O
0.025,Treat all,-0.0026004383102950744,O
0.03,Treat all,-0.007768481806739894,O
0.035,Treat all,-0.012990080158070159,O
0.04,Treat all,-0.01826607015889344,O
0.045,Treat all,-0.023597306128311724,O
0.05,Treat all,-0.028984660371092315,O
0.055,Treat all,-0.03442902365347905,O
0.06,Treat all,-0.03993130569418904,O
0.065,Treat all,-0.0454924356711633,O
0.07,Treat all,-0.0511133627446642,O
0.075,Treat all,-0.05679505659733804,O
0.08,Treat all,-0.0625385079918888,O
0.085,Treat all,-0.06834472934703574,O
0.09,Treat all,-0.074214755332459,O
0.095,Treat all,-0.08014964348346706,O
0.1,Treat all,-0.086150474836153,O
0.005,Treat none,0.0,O
0.01,Treat none,0.0,O
0.015,Treat none,0.0,O
0.02,Treat none,0.0,O
0.025,Treat none,0.0,O
0.03,Treat none,0.0,O
0.035,Treat none,0.0,O
0.04,Treat none,0.0,O
0.045,Treat none,0.0,O
0.05,Treat none,0.0,O
0.055,Treat none,0.0,O
0.06,Treat none,0.0,O
0.065,Treat none,0.0,O
0.07,Treat none,0.0,O
0.075,Treat none,0.0,O
0.08,Treat none,0.0,O
0.085,Treat none,0.0,O
0.09,Treat none,0.0,O
0.095,Treat none,0.0,O
0.1,Treat none,0.0,O
0.005,O+S,0.017553371677567042,O+S
0.01,O+S,0.013152013820647656,O+S
0.015,O+S,0.01011610513330708,O+S
0.02,O+S,0.008170366227655015,O+S
0.025,O+S,0.007122996714945318,O+S
0.03,O+S,0.006227986634753485,O+S
0.035,O+S,0.005700041667645337,O+S
0.04,O+S,0.005463086695963862,O+S
0.045,O+S,0.004769880707148224,O+S
0.05,O+S,0.004348694044562711,O+S
0.055,O+S,0.004199891026046353,O+S
0.06,O+S,0.0038076003385884402,O+S
0.065,O+S,0.0036366946546391907,O+S
0.07,O+S,0.0033210146151302286,O+S
0.075,O+S,0.002910085575985379,O+S
0.08,O+S,0.002774748778397511,O+S
0.085,O+S,0.0026414454902459394,O+S
0.09,O+S,0.0025993976364096652,O+S
0.095,O+S,0.002446561737380698,O+S
0.1,O+S,0.0022830409802072483,O+S
0.005,Treat all,0.017552334319057592,O+S
0.01,Treat all,0.012590477421679094,O+S
0.015,Treat all,0.007578246342601324,O+S
0.02,Treat all,0.0025148700484309214,O+S
0.025,Treat all,-0.0026004383102950744,O+S
0.03,Treat all,-0.007768481806739894,O+S
0.035,Treat all,-0.012990080158070159,O+S
0.04,Treat all,-0.01826607015889344,O+S
0.045,Treat all,-0.023597306128311724,O+S
0.05,Treat all,-0.028984660371092315,O+S
0.055,Treat all,-0.03442902365347905,O+S
0.06,Treat all,-0.03993130569418904,O+S
0.065,Treat all,-0.0454924356711633,O+S
0.07,Treat all,-0.0511133627446642,O+S
0.075,Treat all,-0.05679505659733804,O+S
0.08,Treat all,-0.0625385079918888,O+S
0.085,Treat all,-0.06834472934703574,O+S
0.09,Treat all,-0.074214755332459,O+S
0.095,Treat all,-0.08014964348346706,O+S
0.1,Treat all,-0.086150474836153,O+S
0.005,Treat none,0.0,O+S
0.01,Treat none,0.0,O+S
0.015,Treat none,0.0,O+S
0.02,Treat none,0.0,O+S
0.025,Treat none,0.0,O+S
0.03,Treat none,0.0,O+S
0.035,Treat none,0.0,O+S
0.04,Treat none,0.0,O+S
0.045,Treat none,0.0,O+S
0.05,Treat none,0.0,O+S
0.055,Treat none,0.0,O+S
0.06,Treat none,0.0,O+S
0.065,Treat none,0.0,O+S
0.07,Treat none,0.0,O+S
0.075,Treat none,0.0,O+S
0.08,Treat none,0.0,O+S
0.085,Treat none,0.0,O+S
0.09,Treat none,0.0,O+S
0.095,Treat none,0.0,O+S
0.1,Treat none,0.0,O+S
0.005,O+D,0.017552334319057592,O+D
0.01,O+D,0.012620920569333158,O+D
0.015,O+D,0.009066977370749501,O+D
0.02,O+D,0.005724769780071108,O+D
0.025,O+D,0.003924830971933515,O+D
0.03,O+D,0.002380355173739565,O+D
0.035,O+D,0.0018104911835798293,O+D
0.04,O+D,0.0012593608538910327,O+D
0.045,O+D,0.0008272344013279566,O+D
0.05,O+D,0.0006034445046049497,O+D
0.055,O+D,0.0003956455799603168,O+D
0.06,O+D,0.0004479820478190636,O+D
0.065,O+D,0.0003776868636103353,O+D
0.07,O+D,0.00033752343664799267,O+D
0.075,O+D,2.5008298195189653e-05,O+D
0.08,O+D,-2.6019985449209277e-05,O+D
0.085,O+D,-1.9579227797432647e-05,O+D
0.09,O+D,-2.10234092141901e-05,O+D
0.095,O+D,-1.25233446061706e-07,O+D
0.1,O+D,6.539137522644192e-05,O+D
0.005,Treat all,0.017552334319057592,O+D
0.01,Treat all,0.012590477421679094,O+D
0.015,Treat all,0.007578246342601324,O+D
0.02,Treat all,0.0025148700484309214,O+D
0.025,Treat all,-0.0026004383102950744,O+D
0.03,Treat all,-0.007768481806739894,O+D
