,Feature,Gain
12,SF12_bending,65.70390319824219
5,had_jointyrs_time,53.27577209472656
16,SF12_pain,46.78049087524414
2,weight,29.10824966430664
9,SF12_vigact,18.351123809814453
13,SF12_walkmile,17.103164672851562
23,biking,16.33627700805664
14,SF12_limitedwork,15.701830863952637
1,bmi,13.865707397460938
3,heightbs,13.030137062072754
25,swim,12.684124946594238
6,total_steps_norm,12.500818252563477
28,lifting,11.61886215209961
29,lowexer,11.3712797164917
4,EDUC,11.363752365112305
18,SF12_felt_down,11.117206573486328
30,othrexer,10.870038032531738
11,SF12_climbone,10.786781311035156
0,ageaccel,10.639142990112305
31,genhealth,10.38533878326416
32,alcuse,9.826932907104492
33,first_fall_pre,9.663636207580566
17,SF12_felt_calm,9.059929847717285
21,stairclimb,8.601387977600098
27,walking,8.510592460632324
26,aerobic,8.337700843811035
10,SF12_modact,8.120743751525879
20,tmethrst,7.81619119644165
19,SF12year,7.516704082489014
24,jogging,7.501498699188232
8,sithome,7.099636554718018
22,running,7.068315029144287
15,SF12_diff_work,6.346531867980957
7,sit_hometv,6.094520568847656
