,Feature,Gain
6,had_jointyrs_time,52.80238723754883
3,weight,38.00885772705078
54,FrequencyDispersion_means,37.321224212646484
18,MedianDistance_percentile_95,23.52077293395996
10,MedianX_MAD_percentile_95,23.46182632446289
45,F95_stds,22.44687843322754
49,F95_percentile_99,20.587190628051758
57,FrequencyDispersion_percentile_15,19.27229118347168
56,FrequencyDispersion_percentile_5,17.23763084411621
15,MedianDistance_stds,15.843881607055664
4,heightbs,15.470948219299316
53,CentroidFrequency_percentile_99,15.267772674560547
58,FrequencyDispersion_percentile_50,14.859371185302734
67,ExplainedVar_PC2_percentile_15,14.321792602539062
2,bmi,13.325933456420898
38,MedianFrequency_percentile_99,13.188175201416016
61,FrequencyDispersion_percentile_99,13.102088928222656
75,ExplainedVar_PC3_percentile_99,12.441651344299316
23,Path_percentile_99,12.297979354858398
42,PWR_percentile_95,11.033592224121094
50,CentroidFrequency_percentile_5,10.942724227905273
66,ExplainedVar_PC2_percentile_5,10.877856254577637
27,RangeA_percentile_5,10.835807800292969
41,PWR_percentile_50,10.6933012008667
37,MedianFrequency_percentile_95,10.68418025970459
31,RangeB_percentile_15,10.589312553405762
36,MedianFrequency_percentile_85,10.406612396240234
7,total_steps_norm,10.262676239013672
60,FrequencyDispersion_percentile_95,10.24808120727539
55,FrequencyDispersion_stds,10.154349327087402
20,Path_stds,10.142472267150879
34,RangeB_percentile_95,10.132915496826172
65,ExplainedVar_PC2_stds,10.128122329711914
39,PWR_means,10.033123970031738
33,RangeB_percentile_85,9.961211204528809
13,MedianZ_MAD_percentile_50,9.910222053527832
47,F95_percentile_15,9.903178215026855
35,MedianFrequency_percentile_15,9.899131774902344
17,MedianDistance_percentile_15,9.843291282653809
68,ExplainedVar_PC2_percentile_50,9.790508270263672
28,RangeA_percentile_99,9.546685218811035
0,RACE,9.435708045959473
14,MedianZ_MAD_percentile_85,9.394136428833008
21,Path_percentile_85,9.363175392150879
43,PWR_percentile_99,9.285453796386719
72,ExplainedVar_PC3_stds,9.214325904846191
48,F95_percentile_95,9.203154563903809
19,RMS_percentile_99,8.944587707519531
22,Path_percentile_95,8.871745109558105
71,ExplainedVar_PC3_means,8.842617988586426
8,MedianX_MAD_percentile_15,8.805588722229004
77,mean_std_spm,8.799081802368164
78,sem_spm,8.798726081848145
24,Area_percentile_50,8.748024940490723
1,ageaccel,8.660063743591309
46,F95_percentile_5,8.510963439941406
12,MedianZ_MAD_percentile_15,8.441442489624023
51,CentroidFrequency_percentile_15,8.2971830368042
63,ExplainedVar_PC1_percentile_95,8.228883743286133
73,ExplainedVar_PC3_percentile_85,8.167491912841797
64,ExplainedVar_PC1_percentile_99,8.002457618713379
52,CentroidFrequency_percentile_50,7.9970479011535645
74,ExplainedVar_PC3_percentile_95,7.958817958831787
16,MedianDistance_percentile_5,7.927806854248047
44,F50_percentile_50,7.86473274230957
26,Area_percentile_99,7.802986145019531
70,ExplainedVar_PC2_percentile_99,7.73584508895874
30,RangeB_stds,7.714057922363281
40,PWR_stds,7.7119855880737305
76,mean_spm,7.686268329620361
59,FrequencyDispersion_percentile_85,7.636721134185791
69,ExplainedVar_PC2_percentile_85,7.510358810424805
11,MedianZ_MAD_percentile_5,7.193196773529053
62,ExplainedVar_PC1_stds,7.188154220581055
9,MedianX_MAD_percentile_85,7.010415077209473
5,EDUC,6.906668663024902
25,Area_percentile_85,6.54378604888916
32,RangeB_percentile_50,6.3171067237854
29,RangeB_means,6.184844017028809
