,Feature,Gain
0,ageaccel,29.081993103027344
13,Area_percentile_99,22.26690101623535
26,F95_percentile_85,21.14038848876953
21,PWR_percentile_85,20.796146392822266
1,bmi,19.923608779907227
33,FrequencyDispersion_percentile_95,18.82008934020996
35,ExplainedVar_PC2_means,18.629474639892578
24,F95_means,17.681325912475586
4,total_steps_norm,15.538756370544434
32,FrequencyDispersion_percentile_85,14.033190727233887
18,MedianFrequency_percentile_15,13.041704177856445
31,FrequencyDispersion_percentile_50,11.846643447875977
39,mean_spm,11.725842475891113
14,RangeA_percentile_85,11.72327709197998
2,weight,11.593745231628418
3,had_jointyrs_time,11.403036117553711
16,RangeB_percentile_5,11.352437019348145
9,MedianDistance_percentile_5,11.159137725830078
5,MedianX_MAD_percentile_5,11.145065307617188
19,MedianFrequency_percentile_50,11.142948150634766
8,MedianZ_MAD_percentile_15,10.797447204589844
11,RMS_percentile_85,10.76916790008545
30,FrequencyDispersion_percentile_15,10.668563842773438
6,MedianX_MAD_percentile_95,10.15485954284668
12,Area_percentile_15,10.117009162902832
27,F95_percentile_95,9.692282676696777
23,F50_percentile_85,9.64715576171875
40,had_parkyrs_time,9.623916625976562
29,FrequencyDispersion_means,9.377588272094727
17,RangeB_percentile_99,9.258953094482422
20,PWR_stds,8.86003589630127
38,n_winds_norm,8.762910842895508
34,ExplainedVar_PC1_percentile_85,8.66076374053955
25,F95_percentile_5,8.608146667480469
36,ExplainedVar_PC2_percentile_99,8.146276473999023
37,ExplainedVar_PC3_percentile_85,7.802574157714844
28,CentroidFrequency_means,7.4698567390441895
15,RangeB_means,7.061252117156982
10,MedianDistance_percentile_15,6.807928085327148
7,MedianZ_MAD_stds,6.455259799957275
22,F50_means,6.233620643615723
