,Feature,Gain
37,first_fall_pre,66.72892761230469
14,SF12_lifting,40.1436653137207
18,SF12_cut_time,23.56366539001465
38,n_falls_pre,22.233474731445312
1,ageaccel,20.349456787109375
24,SF12_soc_act,18.076833724975586
19,SF12_limitedwork,16.81570053100586
2,bmi,15.36354923248291
16,SF12_walkmile,15.223464012145996
13,SF12_modact,13.192606925964355
12,SF12_vigact,10.485109329223633
20,SF12_pain,10.110027313232422
15,SF12_climbsev,9.6823148727417
21,SF12_felt_calm,8.306745529174805
3,weight,7.940762996673584
6,had_jointyrs_time,6.495419025421143
39,had_parkyrs_time,5.991854667663574
35,genhealth,5.6641669273376465
7,total_steps_norm,5.630329132080078
10,sit_hometv,5.607349872589111
0,RACE,5.574743747711182
25,SF12year,5.53016996383667
28,stairclimb,5.443541049957275
29,biking,5.4421772956848145
32,walking,5.422255039215088
4,heightbs,5.3142781257629395
5,EDUC,5.231998920440674
26,tmethrst,5.194835186004639
33,lowexer,5.025289058685303
31,aerobic,4.8827056884765625
9,hearing_trouble,4.863346576690674
11,sithome,4.7280378341674805
23,SF12_felt_down,4.7193803787231445
27,walkpace,4.702833652496338
30,jogging,4.64356803894043
36,smoke,4.626970291137695
22,SF12_energy,4.373465061187744
34,othrexer,4.210452556610107
8,n_days_wear,3.9637556076049805
17,SF12_bath,3.4218578338623047
