threshold,strategy,net_benefit,model
0.02,O,0.005061349409898578,O
0.03,O,0.003523661730245856,O
0.04,O,0.0027533353651424,O
0.05,O,0.0016484499990268619,O
0.06,O,0.000918917712770413,O
0.07,O,0.0005991447611685017,O
0.08,O,0.0005234242716369592,O
0.09,O,0.0003245698871775461,O
0.1,O,0.00020209555366829026,O
0.11,O,9.178598627913913e-05,O
0.12,O,1.3772562605131322e-07,O
0.13,O,-8.892883603449321e-05,O
0.14,O,-0.00013149723530445426,O
0.15,O,-0.0002969804156639053,O
0.16,O,-0.0002634401767083255,O
0.17,O,-0.0002250880016729372,O
0.18,O,-0.0001581523387172636,O
0.19,O,-0.0002122769867366665,O
0.2,O,-9.902843403204612e-05,O
0.21,O,4.085890000106213e-05,O
0.22,O,-3.9590350465339196e-05,O
0.23,O,-6.916159189824297e-05,O
0.24,O,-0.0002861569345544504,O
0.25,O,-0.00026513724955470625,O
0.26,O,-0.00037984823303266035,O
0.27,O,-0.0003414197974426058,O
0.28,O,-0.00031944030947483664,O
0.29,O,-0.00035965233282632034,O
0.3,O,-0.0002689335716101205,O
0.31,O,-0.00019477716738742015,O
0.32,O,-0.00014069582951084026,O
0.33,O,-0.0001414709188611382,O
0.34,O,-0.00014035861531298333,O
0.35,O,-0.00019742903876116197,O
0.02,Treat all,-0.0043763157990051905,O
0.03,Treat all,-0.014730710807242357,O
0.04,Treat all,-0.02530082237815114,O
0.05,Treat all,-0.03609346261371062,O
0.06,Treat all,-0.04711573349257987,O
0.07,Treat all,-0.0583750424548657,O
0.08,Treat all,-0.06987911900328814,O
0.09,Treat all,-0.08163603239892867,O
0.1,Treat all,-0.09365421053669455,O
0.11,Treat all,-0.10594246009328662,O
0.12,Treat all,-0.11850998804889215,O
0.13,Treat all,-0.1313664246931323,O
0.14,Treat all,-0.1445218482360757,O
0.15,Treat all,-0.15798681115650012,O
0.16,Treat all,-0.17177236843217275,O
0.17,Treat all,-0.18589010781087362,O
0.18,Treat all,-0.20035218229637203,O
0.19,Treat all,-0.2151713450407717,O
0.2,Treat all,-0.23036098685378137,O
0.21,Treat all,-0.24593517656079125,O
0.22,Treat all,-0.26190870446541675,O
0.23,Treat all,-0.27829712919873384,O
0.24,Treat all,-0.29511682826713825,O
0.25,Treat all,-0.31238505264403343,O
0.26,Treat all,-0.3301199857878717,O
0.27,Treat all,-0.3483408075109933,O
