n,min_risk,max_risk,observed_event_rate,mean_predicted_risk
16627.369087035364,0.0004049639770612,0.0997914760505138,0.008055506313169572,0.010785059642257256
207.32359544759993,0.1002047964544629,0.1998153634279501,0.17471843652456806,0.13916655026101266
74.3123574333907,0.2015114506021126,0.2994597469261793,0.30492134935605775,0.2495312954153472
68.7419779368136,0.3009996002641035,0.3988148993886196,0.40513923773128,0.34881083257133316
27.50709299937135,0.4002213172615341,0.4946084412333268,0.3740652864559694,0.4454270987769662
24.996970424211998,0.5002499600840211,0.5954355484624475,0.7847533610473857,0.5444820386039386
18.957526670069505,0.6029550024826703,0.6913479230057894,0.5458889580734693,0.6504120066353313
9.613730614876488,0.7388140653807221,0.7882860066841044,0.21646239980168977,0.76475857950455
3.1394752405392308,0.8235078521984633,0.8980051700180373,0.6572348271244599,0.8661505791752343
3.038186197747604,0.9499170165939456,0.9703987273147652,1.0,0.9576985844494136
