,Feature,Gain
43,FrequencyDispersion_percentile_85,28.220643997192383
0,ageaccel,23.573545455932617
34,F95_percentile_85,21.74663543701172
45,ExplainedVar_PC1_stds,19.0873966217041
38,FrequencyDispersion_means,18.419893264770508
42,FrequencyDispersion_percentile_50,15.636816024780273
23,RangeA_percentile_99,15.031645774841309
41,FrequencyDispersion_percentile_15,14.020317077636719
33,F95_means,13.996325492858887
47,ExplainedVar_PC1_percentile_99,12.475052833557129
14,MedianDistance_percentile_15,11.383505821228027
19,Path_percentile_15,10.495403289794922
46,ExplainedVar_PC1_percentile_5,10.472536087036133
10,MedianZ_MAD_percentile_5,10.307618141174316
48,ExplainedVar_PC2_stds,10.265199661254883
40,FrequencyDispersion_percentile_5,9.98611831665039
22,RangeA_percentile_85,9.95005989074707
51,n_winds_norm,9.918448448181152
44,FrequencyDispersion_percentile_99,9.807357788085938
11,MedianZ_MAD_percentile_15,9.526424407958984
37,CentroidFrequency_percentile_5,9.391204833984375
36,F95_percentile_99,9.31627368927002
2,histhtn,9.21518325805664
18,RMS_stds,8.99327278137207
35,F95_percentile_95,8.96608829498291
28,PWR_percentile_85,8.572527885437012
15,MedianDistance_percentile_85,8.163328170776367
17,MedianDistance_percentile_99,8.12718391418457
26,PWR_percentile_5,7.83704137802124
3,had_jointyrs_time,7.727109432220459
20,Area_percentile_5,7.643049240112305
39,FrequencyDispersion_stds,7.379958152770996
5,MedianX_MAD_percentile_50,7.3081865310668945
1,bmi,7.200648307800293
12,MedianZ_MAD_percentile_85,6.973982810974121
6,MedianX_MAD_percentile_85,6.924618244171143
29,PWR_percentile_95,6.871392250061035
9,MedianZ_MAD_stds,6.862556457519531
50,ExplainedVar_PC3_percentile_5,6.8211774826049805
25,MedianFrequency_percentile_5,6.743977069854736
8,MedianZ_MAD_means,6.644059181213379
31,F50_stds,6.575142860412598
52,mean_spm,6.499544620513916
13,MedianZ_MAD_percentile_99,6.205997943878174
16,MedianDistance_percentile_95,6.201666355133057
4,total_steps_norm,6.133575439453125
32,F50_percentile_99,6.072573661804199
24,RangeB_percentile_85,6.038343906402588
27,PWR_percentile_50,5.956223964691162
7,MedianX_MAD_percentile_99,5.921789169311523
30,PWR_percentile_99,5.740013122558594
49,ExplainedVar_PC2_percentile_85,5.729236602783203
21,RangeA_stds,5.68677282333374
