,Feature,Gain
6,had_jointyrs_time,57.88587188720703
3,weight,50.1434211730957
2,bmi,22.661659240722656
27,F95_percentile_99,21.99886703491211
31,FrequencyDispersion_percentile_15,21.593854904174805
26,F95_percentile_95,21.51230239868164
24,F95_stds,20.447731018066406
12,Path_percentile_99,16.785188674926758
41,ExplainedVar_PC3_stds,16.333389282226562
8,MedianX_MAD_percentile_95,15.76298713684082
4,heightbs,15.747720718383789
10,MedianDistance_percentile_95,15.609636306762695
34,ExplainedVar_PC2_stds,15.492186546325684
29,CentroidFrequency_percentile_99,15.073026657104492
32,FrequencyDispersion_percentile_95,14.646627426147461
21,PWR_percentile_95,14.624944686889648
30,FrequencyDispersion_percentile_5,14.065335273742676
18,MedianFrequency_percentile_99,13.886724472045898
17,MedianFrequency_percentile_85,13.86474609375
11,MedianDistance_percentile_99,13.523677825927734
16,MedianFrequency_percentile_50,13.390159606933594
42,ExplainedVar_PC3_percentile_95,13.24517822265625
37,ExplainedVar_PC2_percentile_50,13.089938163757324
7,total_steps_norm,12.515571594238281
33,FrequencyDispersion_percentile_99,12.405296325683594
44,mean_std_spm,12.26799201965332
40,ExplainedVar_PC3_means,12.256484985351562
35,ExplainedVar_PC2_percentile_5,11.916118621826172
39,ExplainedVar_PC2_percentile_99,11.804832458496094
23,F50_percentile_85,11.325936317443848
25,F95_percentile_5,11.230453491210938
36,ExplainedVar_PC2_percentile_15,11.169394493103027
1,ageaccel,11.167201042175293
19,PWR_stds,11.075398445129395
28,CentroidFrequency_percentile_85,10.687520980834961
0,RACE,10.525222778320312
9,MedianZ_MAD_percentile_95,9.839717864990234
38,ExplainedVar_PC2_percentile_95,9.758623123168945
15,RangeB_stds,9.621695518493652
5,EDUC,9.544845581054688
43,ExplainedVar_PC3_percentile_99,9.362868309020996
22,PWR_percentile_99,9.331241607666016
14,Area_percentile_95,9.135334014892578
13,Area_stds,9.102859497070312
20,PWR_percentile_85,8.659107208251953
