,Feature,Gain
10,SF12_modact,32.42428207397461
15,SF12_limitedwork,27.098365783691406
0,ageaccel,21.269039154052734
14,SF12_phys_accless,18.634414672851562
12,SF12_climbsev,17.601306915283203
19,SF12_soc_act,15.66220474243164
2,histhtn,10.270216941833496
16,SF12_pain,9.90146541595459
5,total_steps_norm,9.498579025268555
13,SF12_cut_time,9.237329483032227
23,othrexer,8.978964805603027
6,hearing_trouble,8.886689186096191
9,SF12_vigact,8.859902381896973
24,genhealth,8.433433532714844
17,SF12_felt_calm,8.418868064880371
21,jogging,8.14307975769043
3,had_strokeyears_time,7.4897780418396
8,sit_hometv,7.094833850860596
1,bmi,6.843786239624023
11,SF12_lifting,6.804886817932129
26,n_falls_pre,6.502024173736572
20,tmethrst,6.129764556884766
18,SF12_energy,5.882999897003174
22,swim,5.815013408660889
25,first_fall_pre,5.397878646850586
4,had_tiayrs_time,4.709022521972656
7,sit_work,4.598849296569824
