,Feature,Gain
0,ageaccel,29.85114288330078
17,FrequencyDispersion_percentile_15,23.88108253479004
19,ExplainedVar_PC1_percentile_85,22.327913284301758
11,PWR_percentile_5,21.4393367767334
5,MedianX_MAD_percentile_99,19.561290740966797
15,FrequencyDispersion_means,19.019556045532227
3,tmethrst,16.68008804321289
20,ExplainedVar_PC2_stds,16.241077423095703
9,RangeA_percentile_99,16.169038772583008
13,F95_percentile_50,15.924488067626953
18,FrequencyDispersion_percentile_85,15.306906700134277
7,Path_stds,14.088850021362305
16,FrequencyDispersion_percentile_5,12.693398475646973
8,RangeA_stds,12.304347038269043
10,MedianFrequency_percentile_5,11.375658988952637
1,histhtn,11.145896911621094
22,mean_spm,11.10898494720459
2,SF12year,10.666665077209473
12,F50_stds,10.406938552856445
21,ExplainedVar_PC2_percentile_99,10.239594459533691
14,CentroidFrequency_percentile_99,10.186686515808105
4,MedianX_MAD_percentile_85,8.695414543151855
6,MedianDistance_percentile_15,8.501890182495117
