,Feature,Gain
17,SF12_limitedwork,21.95121955871582
0,ageaccel,16.009305953979492
13,SF12_walkblocks,13.101201057434082
15,SF12_cut_time,11.844079971313477
14,SF12_walkblock,10.312795639038086
16,SF12_phys_accless,9.61881160736084
21,tmethrst,8.957258224487305
23,aerobic,8.427579879760742
11,SF12_vigact,7.066561698913574
18,SF12_emot_accless,6.628730297088623
2,histhtn,6.1060333251953125
20,SF12_felt_down,5.467851161956787
1,bmi,5.389070987701416
4,heightbs,5.344228744506836
3,weight,5.272181034088135
9,sit_hometv,5.155599117279053
24,walking,4.99907112121582
25,lifting,4.9233527183532715
8,sit_work,4.905964374542236
12,SF12_bending,4.850635528564453
7,total_steps_norm,4.78880500793457
10,sithome,4.746607780456543
6,had_jointyrs_time,4.6558966636657715
5,EDUC,4.5125041007995605
27,genhealth,4.183543682098389
22,biking,4.0412726402282715
19,SF12_energy,3.86100435256958
28,smoke,3.4351308345794678
29,n_falls_pre,3.297299861907959
26,lowexer,3.263674736022949
