,Feature,Gain
38,ExplainedVar_PC2_means,288.1143798828125
36,ExplainedVar_PC1_percentile_95,216.80313110351562
37,ExplainedVar_PC1_percentile_99,153.1636505126953
0,ageaccel,125.69998168945312
40,ExplainedVar_PC2_percentile_95,124.22913360595703
7,total_steps_norm,98.11582946777344
26,F95_percentile_99,64.07495880126953
41,ExplainedVar_PC2_percentile_99,30.15876579284668
32,FrequencyDispersion_percentile_85,28.080394744873047
35,ExplainedVar_PC1_percentile_5,21.013423919677734
33,FrequencyDispersion_percentile_95,17.32833480834961
1,bmi,16.065570831298828
9,MedianX_MAD_percentile_95,15.897637367248535
11,MedianZ_MAD_percentile_99,15.775141716003418
10,MedianX_MAD_percentile_99,15.456230163574219
31,FrequencyDispersion_percentile_50,15.353135108947754
5,had_strokeyears_time,15.167898178100586
22,F50_stds,14.99351692199707
2,histhtn,14.71240234375
30,FrequencyDispersion_percentile_15,14.486468315124512
23,F50_percentile_99,14.378655433654785
43,n_winds_norm,13.485564231872559
3,weight,13.435816764831543
39,ExplainedVar_PC2_stds,12.221566200256348
29,FrequencyDispersion_percentile_5,11.540938377380371
20,PWR_percentile_99,11.470110893249512
21,F50_means,11.219328880310059
28,CentroidFrequency_percentile_85,11.011029243469238
24,F95_means,10.840076446533203
45,sem_spm,10.562348365783691
19,RangeA_percentile_99,10.37839412689209
16,Area_stds,10.240615844726562
27,CentroidFrequency_stds,10.155425071716309
14,RMS_percentile_99,9.890771865844727
13,MedianDistance_percentile_99,9.87459659576416
34,ExplainedVar_PC1_stds,9.704019546508789
15,Path_percentile_95,9.604196548461914
42,ExplainedVar_PC3_percentile_15,9.188041687011719
44,mean_std_spm,9.078974723815918
12,MedianDistance_percentile_95,8.906050682067871
25,F95_percentile_85,8.850968360900879
46,had_parkyrs_time,8.712544441223145
17,Area_percentile_99,8.70694637298584
6,had_tiayrs_time,8.4551420211792
4,had_jointyrs_time,8.007176399230957
8,MedianX_MAD_stds,7.708906173706055
18,RangeA_percentile_85,7.127591133117676
