,Feature,Gain
18,SF12_walkblock,564.2364501953125
17,SF12_walkblocks,206.32498168945312
91,ExplainedVar_PC1_percentile_99,126.0701904296875
21,SF12_limitedwork,124.66220092773438
90,ExplainedVar_PC1_percentile_95,118.39581298828125
19,SF12_bath,118.37434387207031
13,SF12_modact,106.46029663085938
1,ageaccel,102.13697814941406
9,total_steps_norm,97.44074249267578
16,SF12_walkmile,79.84610748291016
28,SF12year,71.5485610961914
23,SF12_not_careful,70.14934539794922
20,SF12_cut_time,53.585025787353516
85,ExplainedVar_PC1_stds,30.155818939208984
44,MedianDistance_percentile_5,27.847272872924805
67,F95_means,24.683887481689453
22,SF12_emot_accless,23.322120666503906
12,SF12_vigact,23.1588077545166
64,F50_stds,19.10177993774414
83,FrequencyDispersion_percentile_85,17.889787673950195
84,FrequencyDispersion_percentile_95,17.487699508666992
35,smoke,17.46051025390625
41,MedianZ_MAD_percentile_5,14.733598709106445
2,bmi,14.516773223876953
34,genhealth,14.292468070983887
76,CentroidFrequency_percentile_85,13.966524124145508
45,MedianDistance_percentile_99,13.843287467956543
58,MedianFrequency_means,13.349861145019531
49,Path_percentile_99,12.9856595993042
54,RangeA_percentile_15,12.842427253723145
65,F50_percentile_15,12.341021537780762
36,MedianX_MAD_stds,12.010763168334961
92,ExplainedVar_PC2_means,11.950427055358887
78,CentroidFrequency_percentile_99,11.462509155273438
103,mean_std_spm,11.195387840270996
30,stairclimb,10.951706886291504
31,running,10.65473461151123
66,F50_percentile_85,10.361533164978027
82,FrequencyDispersion_percentile_50,10.247135162353516
52,RangeA_stds,10.215367317199707
72,CentroidFrequency_means,10.119104385375977
101,n_winds_norm,9.88499641418457
74,CentroidFrequency_percentile_5,9.6526517868042
89,ExplainedVar_PC1_percentile_85,9.643717765808105
51,Area_percentile_50,9.631712913513184
104,sem_spm,9.571737289428711
26,SF12_felt_down,9.480741500854492
80,FrequencyDispersion_percentile_5,9.444385528564453
40,MedianZ_MAD_means,9.375381469726562
96,ExplainedVar_PC2_percentile_99,9.369519233703613
98,ExplainedVar_PC3_percentile_15,9.302210807800293
14,SF12_lifting,9.270979881286621
88,ExplainedVar_PC1_percentile_50,9.227041244506836
37,MedianX_MAD_percentile_5,9.203452110290527
27,SF12_soc_act,9.186586380004883
15,SF12_bending,9.183311462402344
11,sit_hometv,9.155890464782715
4,weight,9.01600456237793
0,RACE,8.962617874145508
6,had_jointyrs_time,8.875064849853516
55,RangeA_percentile_99,8.82907772064209
95,ExplainedVar_PC2_percentile_95,8.747965812683105
7,had_strokeyears_time,8.743552207946777
62,PWR_means,8.676971435546875
32,biking,8.673726081848145
94,ExplainedVar_PC2_percentile_85,8.600329399108887
68,F95_stds,8.54776668548584
53,RangeA_percentile_5,8.417994499206543
97,ExplainedVar_PC3_percentile_5,8.355825424194336
69,F95_percentile_5,8.314106941223145
25,SF12_energy,8.297842979431152
100,ExplainedVar_PC3_percentile_95,8.281763076782227
3,histhtn,8.226850509643555
79,FrequencyDispersion_stds,8.207453727722168
102,mean_spm,8.180423736572266
57,RangeB_percentile_85,8.098478317260742
50,Area_percentile_15,8.05627727508545
60,MedianFrequency_percentile_5,7.989326477050781
38,MedianX_MAD_percentile_50,7.973737716674805
8,had_tiayrs_time,7.921937465667725
46,RMS_percentile_5,7.7714996337890625
47,RMS_percentile_99,7.766367435455322
87,ExplainedVar_PC1_percentile_15,7.7071099281311035
93,ExplainedVar_PC2_percentile_50,7.701758861541748
59,MedianFrequency_stds,7.664416790008545
5,EDUC,7.621158599853516
29,tmethrst,7.619992256164551
39,MedianX_MAD_percentile_99,7.5583672523498535
70,F95_percentile_15,7.519679546356201
81,FrequencyDispersion_percentile_15,7.4780354499816895
75,CentroidFrequency_percentile_15,7.421958923339844
56,RangeB_percentile_15,7.2863969802856445
48,Path_percentile_5,7.280908584594727
24,SF12_pain,7.2442803382873535
105,had_parkyrs_time,7.229063510894775
33,swim,7.200920104980469
42,MedianZ_MAD_percentile_50,7.169679641723633
61,MedianFrequency_percentile_15,7.091009616851807
10,n_days_wear,7.063694953918457
63,PWR_percentile_50,7.036229133605957
99,ExplainedVar_PC3_percentile_50,6.983003616333008
71,F95_percentile_95,6.89729642868042
73,CentroidFrequency_stds,6.672204971313477
43,MedianZ_MAD_percentile_95,6.177882194519043
86,ExplainedVar_PC1_percentile_5,5.851935863494873
77,CentroidFrequency_percentile_95,5.695155143737793
