,Feature,Gain
17,SF12_bending,68.84412384033203
6,had_jointyrs_time,51.3418083190918
23,SF12_pain,36.80537414550781
3,weight,29.930864334106445
18,SF12_walkmile,18.94641876220703
32,biking,14.343415260314941
12,SF12_vigact,12.839215278625488
8,total_steps_norm,12.227476119995117
37,lifting,11.619170188903809
4,heightbs,10.638040542602539
26,SF12_felt_down,10.618885040283203
22,SF12_diff_work,10.438281059265137
2,bmi,10.175146102905273
35,aerobic,9.485761642456055
5,EDUC,9.458510398864746
38,lowexer,8.864645004272461
40,genhealth,8.760116577148438
33,jogging,8.634819030761719
1,ageaccel,8.634169578552246
29,tmethrst,8.219520568847656
30,stairclimb,8.209328651428223
24,SF12_felt_calm,7.830798149108887
25,SF12_energy,7.71741247177124
19,SF12_walkblock,7.455063343048096
34,swim,7.44723653793335
41,alcuse,7.227233409881592
39,othrexer,7.147042751312256
31,running,6.952120780944824
0,RACE,6.943206787109375
9,hearing_trouble,6.800267219543457
36,walking,6.607921600341797
13,SF12_modact,6.518755912780762
20,SF12_bath,6.423829078674316
14,SF12_lifting,6.310962200164795
16,SF12_climbone,5.733673572540283
43,n_falls_pre,5.730934143066406
11,sithome,5.604001045227051
27,SF12_soc_act,5.602806568145752
10,sit_hometv,5.561732292175293
21,SF12_limitedwork,5.494220733642578
7,had_tiayrs_time,5.475498199462891
15,SF12_climbsev,5.286556243896484
42,first_fall_pre,5.126255512237549
28,SF12year,5.110453128814697
