threshold,strategy,net_benefit,model
0.005,O,0.023088374969472036,O
0.01,O,0.0181012324929661,O
0.015,O,0.015542231972220405,O
0.02,O,0.013410468605048898,O
0.025,O,0.010755446122308178,O
0.03,O,0.007438593715848497,O
0.035,O,0.0064346760016503555,O
0.04,O,0.005663385473355136,O
0.045,O,0.00389312079138876,O
0.05,O,0.00324250881092171,O
0.055,O,0.002514532948974384,O
0.06,O,0.001925188699282634,O
0.065,O,0.0012231824076458608,O
0.07,O,0.0007138399481970573,O
0.075,O,0.00010616078780384137,O
0.08,O,4.243472824163328e-05,O
0.085,O,-0.00039340026932859645,O
0.09,O,-0.000629180672416924,O
0.095,O,-0.0006018535583695821,O
0.1,O,-0.0003529549579235047,O
0.005,Treat all,0.02308670217272918,O
0.01,Treat all,0.018152796628147005,O
0.015,Treat all,0.013168800671944706,O
0.02,Treat all,0.008133947614148502,O
0.025,Treat all,0.0030474550378108006,O
0.03,Treat all,-0.002091475606324191,O
0.035,Treat all,-0.007283659417755925,O
0.04,Treat all,-0.01252992847722341,O
0.045,Treat all,-0.01783113229124028,O
0.05,Treat all,-0.023188138250667865,O
0.055,Treat all,-0.028601832103846002,O
0.06,Treat all,-0.0340731184448239,O
0.065,Treat all,-0.03960292121725611,O
0.07,Treat all,-0.045192184234553213,O
0.075,Treat all,-0.050841871716902125,O
0.08,Treat all,-0.056552968845798336,O
0.085,Treat all,-0.06232648233675899,O
0.09,Treat all,-0.06816344103091698,O
0.095,Treat all,-0.07406489650622594,O
0.1,Treat all,-0.0800319237090383,O
0.005,Treat none,0.0,O
0.01,Treat none,0.0,O
0.015,Treat none,0.0,O
0.02,Treat none,0.0,O
0.025,Treat none,0.0,O
0.03,Treat none,0.0,O
0.035,Treat none,0.0,O
0.04,Treat none,0.0,O
0.045,Treat none,0.0,O
0.05,Treat none,0.0,O
0.055,Treat none,0.0,O
0.06,Treat none,0.0,O
0.065,Treat none,0.0,O
0.07,Treat none,0.0,O
0.075,Treat none,0.0,O
0.08,Treat none,0.0,O
0.085,Treat none,0.0,O
0.09,Treat none,0.0,O
0.095,Treat none,0.0,O
0.1,Treat none,0.0,O
0.005,O+S,0.02308670217272918,O+S
0.01,O+S,0.018211634812318248,O+S
0.015,O+S,0.01545416810208764,O+S
0.02,O+S,0.013137058355003168,O+S
0.025,O+S,0.010462536145343131,O+S
0.03,O+S,0.008481380308627265,O+S
0.035,O+S,0.006933947722867946,O+S
0.04,O+S,0.005090622805491679,O+S
0.045,O+S,0.0034884030467463656,O+S
0.05,O+S,0.002562478021768916,O+S
0.055,O+S,0.0015007398476585333,O+S
0.06,O+S,0.0011340551656391072,O+S
0.065,O+S,0.0010137906259152767,O+S
0.07,O+S,0.0005583713114431467,O+S
0.075,O+S,0.0004169781091270153,O+S
0.08,O+S,0.00022345943262891193,O+S
0.085,O+S,0.00018927259700342075,O+S
0.09,O+S,-0.00016940565719922456,O+S
0.095,O+S,-4.984055243234902e-05,O+S
0.1,O+S,-4.473335948730656e-05,O+S
0.005,Treat all,0.02308670217272918,O+S
0.01,Treat all,0.018152796628147005,O+S
0.015,Treat all,0.013168800671944706,O+S
0.02,Treat all,0.008133947614148502,O+S
0.025,Treat all,0.0030474550378108006,O+S
0.03,Treat all,-0.002091475606324191,O+S
0.035,Treat all,-0.007283659417755925,O+S
0.04,Treat all,-0.01252992847722341,O+S
0.045,Treat all,-0.01783113229124028,O+S
0.05,Treat all,-0.023188138250667865,O+S
0.055,Treat all,-0.028601832103846002,O+S
0.06,Treat all,-0.0340731184448239,O+S
0.065,Treat all,-0.03960292121725611,O+S
0.07,Treat all,-0.045192184234553213,O+S
0.075,Treat all,-0.050841871716902125,O+S
0.08,Treat all,-0.056552968845798336,O+S
0.085,Treat all,-0.06232648233675899,O+S
0.09,Treat all,-0.06816344103091698,O+S
0.095,Treat all,-0.07406489650622594,O+S
0.1,Treat all,-0.0800319237090383,O+S
0.005,Treat none,0.0,O+S
0.01,Treat none,0.0,O+S
0.015,Treat none,0.0,O+S
0.02,Treat none,0.0,O+S
0.025,Treat none,0.0,O+S
0.03,Treat none,0.0,O+S
0.035,Treat none,0.0,O+S
0.04,Treat none,0.0,O+S
0.045,Treat none,0.0,O+S
0.05,Treat none,0.0,O+S
0.055,Treat none,0.0,O+S
0.06,Treat none,0.0,O+S
0.065,Treat none,0.0,O+S
0.07,Treat none,0.0,O+S
0.075,Treat none,0.0,O+S
0.08,Treat none,0.0,O+S
0.085,Treat none,0.0,O+S
0.09,Treat none,0.0,O+S
0.095,Treat none,0.0,O+S
0.1,Treat none,0.0,O+S
0.005,O+D,0.02308670217272918,O+D
0.01,O+D,0.018760732095575463,O+D
0.015,O+D,0.015800900719096178,O+D
0.02,O+D,0.01349076654057269,O+D
0.025,O+D,0.009798772267717309,O+D
0.03,O+D,0.007319402899570274,O+D
0.035,O+D,0.005526703839572595,O+D
0.04,O+D,0.004214528519149408,O+D
0.045,O+D,0.002620775198036534,O+D
0.05,O+D,0.0017267255308778253,O+D
0.055,O+D,0.0006117720377058727,O+D
0.06,O+D,0.00016509276139396658,O+D
0.065,O+D,3.00888172999076e-07,O+D
0.07,O+D,-0.0001277937559313232,O+D
0.075,O+D,-0.0002001406869373005,O+D
0.08,O+D,-0.00020262659676494765,O+D
0.085,O+D,-6.184777465659213e-05,O+D
0.09,O+D,-6.584569157039899e-05,O+D
0.095,O+D,-6.988778436170648e-05,O+D
0.1,O+D,-7.397478929513962e-05,O+D
0.005,Treat all,0.02308670217272918,O+D
0.01,Treat all,0.018152796628147005,O+D
0.015,Treat all,0.013168800671944706,O+D
0.02,Treat all,0.008133947614148502,O+D
0.025,Treat all,0.0030474550378108006,O+D
0.03,Treat all,-0.002091475606324191,O+D
0.035,Treat all,-0.007283659417755925,O+D
0.04,Treat all,-0.01252992847722341,O+D
0.045,Treat all,-0.01783113229124028,O+D
0.05,Treat all,-0.023188138250667865,O+D
0.055,Treat all,-0.028601832103846002,O+D
0.06,Treat all,-0.0340731184448239,O+D
0.065,Treat all,-0.03960292121725611,O+D
0.07,Treat all,-0.045192184234553213,O+D
0.075,Treat all,-0.050841871716902125,O+D
0.08,Treat all,-0.056552968845798336,O+D
0.085,Treat all,-0.06232648233675899,O+D
0.09,Treat all,-0.06816344103091698,O+D
0.095,Treat all,-0.07406489650622594,O+D
0.1,Treat all,-0.0800319237090383,O+D
0.005,Treat none,0.0,O+D
0.01,Treat none,0.0,O+D
0.015,Treat none,0.0,O+D
0.02,Treat none,0.0,O+D
0.025,Treat none,0.0,O+D
0.03,Treat none,0.0,O+D
