n,min_risk,max_risk,observed_event_rate,mean_predicted_risk
14987.007930565807,0.0018588913980223,0.0999923965118874,0.030895486221905896,0.029042365157840814
1208.9265191018283,0.1001142610688649,0.199803528879973,0.17243607417484352,0.1384673875650736
338.61410978789877,0.2000622199897862,0.2992602761728818,0.2528637076368059,0.2442503032696106
179.95934752342794,0.3002735514414488,0.3998976252815311,0.3893902497308454,0.34273707117616475
78.33583586998348,0.400202016415363,0.4952818108915351,0.5106715504504968,0.43961579362167424
49.589205063014525,0.5044855535051693,0.5996910586326936,0.6135050656517503,0.5534108131656497
37.92127901370142,0.6003781469118922,0.6998917851208563,0.6630567840589487,0.6454906999095478
58.38196776908331,0.7028212415573017,0.7985850968690734,0.6935998311050913,0.7537763323063181
67.59569615267043,0.8014363642680074,0.89997421194877,0.8109743899283789,0.8430793343002405
58.66810915258988,0.9014232785683624,0.9871334463182928,0.934663050055481,0.9384705741168312
