n,min_risk,max_risk,observed_event_rate,mean_predicted_risk
15072.012391714188,0.0059904289762341,0.0999917016403982,0.031105069199051434,0.029571485455625948
1132.3131607146245,0.100032475844899,0.1999900830802779,0.16947836022482599,0.1380713564761436
356.386758292431,0.200413955246084,0.2995222105070899,0.29729312001371805,0.24105235201133776
173.2161368183142,0.3002595109808962,0.3996099901339429,0.3729960587133369,0.345429560965399
77.35770330408575,0.4000930571557453,0.4999420035999104,0.6201046636238605,0.45102109409980334
58.36115635105723,0.5013579934416558,0.5995316545286976,0.6059164467559871,0.5488165714192454
33.91520540385037,0.6000316214719736,0.6948416803788683,0.660931260884492,0.6560065274604446
66.84012412661784,0.7007747209635535,0.7982013781209488,0.7514888963543687,0.7573189466017173
49.64429581532424,0.8002614431771818,0.897471630726205,0.8970490567455658,0.8520850292676782
44.95306745951106,0.900753611582172,0.9716383642017676,0.9147289489311298,0.930987037764885
