threshold,strategy,net_benefit,model
0.02,O,0.043505474879815306,O
0.03,O,0.03731162543636328,O
0.04,O,0.033371319297793994,O
0.05,O,0.030095902345751453,O
0.06,O,0.02706246249514068,O
0.07,O,0.02417413243024163,O
0.08,O,0.022327242555189798,O
0.09,O,0.02116632003920038,O
0.1,O,0.019351266600272542,O
0.11,O,0.017298643395768757,O
0.12,O,0.016617380570563788,O
0.13,O,0.015470533983156877,O
0.14,O,0.01471053046568143,O
0.15,O,0.014132690378866518,O
0.16,O,0.013142229312477997,O
0.17,O,0.012281680867559444,O
0.18,O,0.01090426533000214,O
0.19,O,0.009695187937607227,O
0.2,O,0.008760303036783313,O
0.21,O,0.008117857627132201,O
0.22,O,0.007712262301238747,O
0.23,O,0.007483320964086108,O
0.24,O,0.0070980064716166,O
0.25,O,0.006224392318161137,O
0.26,O,0.006051350663888965,O
0.27,O,0.005623341435302609,O
0.28,O,0.005559718303261973,O
0.29,O,0.004998549348284701,O
0.3,O,0.004762094164790034,O
0.31,O,0.004554184345530321,O
0.32,O,0.004428494186354553,O
0.33,O,0.0037248409456504556,O
0.34,O,0.00340368890706029,O
0.35,O,0.0032113104310812716,O
0.02,Treat all,0.04374684802593762,O
0.03,Treat all,0.03388856810867924,O
0.04,Treat all,0.02382490735981132,O
0.05,Treat all,0.013549380068861964,O
0.06,Treat all,0.003055224537679653,O
0.07,Treat all,-0.00766461175761414,O
0.08,Treat all,-0.018617487972370797,O
0.09,Treat all,-0.02981108674129794,O
0.1,Treat all,-0.0412534321495346,O
0.11,Treat all,-0.052952908915259694,O
0.12,Treat all,-0.06491828288020582,O
0.13,Treat all,-0.07715872291331166,O
0.14,Treat all,-0.08968382434253622,O
0.15,Treat all,-0.10250363404068369,O
0.16,Treat all,-0.11562867730307277,O
0.17,Treat all,-0.12906998666817004,O
0.18,Treat all,-0.14283913284705013,O
0.19,Treat all,-0.1569482579439273,O
0.2,Treat all,-0.1714101111682264,O
0.21,Treat all,-0.18623808725896343,O
0.22,Treat all,-0.20144626786484762,O
0.23,Treat all,-0.21704946614880663,O
0.24,Treat all,-0.2330632749139225,O
0.25,Treat all,-0.24950411857944146,O
0.26,Treat all,-0.26638930937105554,O
0.27,Treat all,-0.2837371081295632,O
0.28,Treat all,-0.30156679018691823,O
0.29,Treat all,-0.3198987168092692,O
0.3,Treat all,-0.33875441276368734,O
0.31,Treat all,-0.3581566506298277,O
0.32,Treat all,-0.3781295425508546,O
