,Feature,Gain
1,ageaccel,62.28607940673828
10,total_steps_norm,41.82546615600586
3,histhtn,11.2742338180542
2,bmi,6.646956443786621
7,had_jointyrs_time,4.794318675994873
12,had_parkyrs_time,4.6304802894592285
11,n_days_wear,4.309174060821533
4,weight,4.169006824493408
8,had_strokeyears_time,4.021470069885254
9,had_tiayrs_time,3.820213556289673
5,heightbs,3.783968687057495
0,RACE,3.748997449874878
6,EDUC,3.248396635055542
